2018-06-20 01:27:20,b'#UnitedAirlines cancelled my flight and decided not to compensate me other than rebook so instead of flying to #TYS\xe2\x80\xa6 https://t.co/Y5UWy19cQ2'
2018-06-20 01:17:37,"b""Hey @united #unitedAIRLINES ...we've spent the past 36 hours together&amp; you've got so many nice people on your team&amp;\xe2\x80\xa6 https://t.co/pQ04tZfYpb"""
2018-06-20 01:11:03,b'Hey @RikiRachtman hope you made it to your destination... We are still at the CLT airport... Flight cancelled #unitedAIRLINES sucks'
2018-06-20 00:54:16,"b'#unitedAIRLINES flight refuses to depart without our pilot, who is currently 40 min late and counting. How necessar\xe2\x80\xa6 https://t.co/5z5QfqCRIx'"
2018-06-20 00:39:16,"b'RT @NamiKim_DogsSK: ""#Olympians flying back home from #PyeongChang2018 , if you are travelling by #Delta and #UnitedAirlines , they do not\xe2\x80\xa6'"
2018-06-20 00:06:13,b'United Airlines is awful.  First my plane is delayed (no straight story) and will miss my connection.   They insist\xe2\x80\xa6 https://t.co/I7C5h6NFoK'
2018-06-20 00:05:40,"b'Yeah, hate when u have to play the Twitter card \xf0\x9f\x98\xa4 #customersatisfaction #UnitedAirlines https://t.co/GZX2giyMdG'"
2018-06-19 23:54:23,b'I hate #unitedairlines'
2018-06-19 23:42:39,"b'United said to be considering offering fully reclined bring your own oxygen ""seats"" with bonus ""luggage pillows""\n#unitedairlines'"
2018-06-19 23:33:12,b'@united third canceled flight this year. Not cool guys! #unitedairlines #unitedairlinessucks'
2018-06-19 22:31:35,b'The legend @DrTMargritz is not too thrilled when we have to sprint through the Chicago airport to make our flight b\xe2\x80\xa6 https://t.co/rLzFUPCdQR'
2018-06-19 21:47:12,b'RT @UnitedFlyerHD: United B737-9 Max (N37502) arriving at Houston Hobby for the first time a few weeks ago \n#avgeek #maxmonday #boeing #boe\xe2\x80\xa6'
2018-06-19 21:44:31,b'@GregHart_UAL everyone keeps telling me my bag is #delayed but I believe it\xe2\x80\x99s lost.  I travel 3 weeks out of the mo\xe2\x80\xa6 https://t.co/595Tjso5SH'
2018-06-19 21:37:41,b'Congrats #unitedairlines for the longest help desk line I have ever seen. It\xe2\x80\x99s easily 1/8th of a mile and stretches\xe2\x80\xa6 https://t.co/6Ltqjixi0p'
2018-06-19 21:25:27,"b""I've been standing in line at the @united check in in San Francisco for 30 mins, and it's hardly moving. 1 agent tr\xe2\x80\xa6 https://t.co/pqNb22bVck"""
2018-06-19 20:50:08,b'Was completely smoldering hot on my flight from Jacksonville to Washington. @united I though the elderly passenger\xe2\x80\xa6 https://t.co/bsvLXpdKM2'
2018-06-19 20:48:38,b'@ACAWise @TLBloyer @bbaerman Great #Advice but a perfect example of how a great idea can remain just that. @SHRM Wh\xe2\x80\xa6 https://t.co/Ts2Og6JrtC'
2018-06-19 20:25:04,b'#UnitedAirlines - What do they have in common with #Fashion? #MustRead https://t.co/3ajdr3XN9V'
2018-06-19 20:20:42,b'RT @UnitedFlyerHD: United B737-9 Max (N37502) arriving at Houston Hobby for the first time a few weeks ago \n#avgeek #maxmonday #boeing #boe\xe2\x80\xa6'
2018-06-19 20:11:18,"b'How many more flight delays, cancelled/missed flights and aircraft maintenances can one person experience w\xe2\x80\xa6 https://t.co/w8VU2oDpPn'"
2018-06-19 20:08:54,"b""Bathroom on my flight from Chicago to LA was completely DISGUSTING! You'd think @united never cleaned their planes. #UnitedAirlines"""
2018-06-19 19:39:10,"b'Waiting to board my flight from Newark to DC and the PA system sounds like a whisper, especially in Newark! TURN TH\xe2\x80\xa6 https://t.co/EElqJo4Bah'"
2018-06-19 19:04:40,b'holy crap #Unitedairlines is sooooooooooo terrible'
2018-06-19 18:41:06,"b""RT @skygoflycom: United Star Alliance 'Queen' #unitedairlines #boeing #747 #queenoftheskies #planespotting #dontgo https://t.co/2THoOMtay3\xe2\x80\xa6"""
2018-06-19 18:05:29,"b'I though the kiosks were supposed to make it faster to check bags. Not only are half of them not working, now there\xe2\x80\xa6 https://t.co/qOAZ1oDafc'"
2018-06-19 17:51:11,b'The new 737-9 Max! #unitedairlines #airliner\xe2\x80\xa6 https://t.co/l4F8t0F8M1'
2018-06-19 17:49:59,b'RT @TBCorporate: Great opening from Abby @advantagefocus we couldn\xe2\x80\x99t do these #Conferences without our amazing #Suppliers #SkyTeam #Lufthan\xe2\x80\xa6'
2018-06-19 17:49:42,b'The new 737-9 Max! #unitedairlines\xe2\x80\xa6 https://t.co/5HU79twsrV'
2018-06-19 17:45:09,b'A new 737-9 Max! #unitedairlines #airliner\xe2\x80\xa6 https://t.co/cYDPA8piVv'
2018-06-19 17:26:43,"b'So, #UnitedAirlines offers an email that you can write to in order to request a refund.  The catch is that they don\xe2\x80\xa6 https://t.co/8NLoidJWAp'"
2018-06-19 16:43:56,b'They are offering $3k for someone to get off our plane!! Nobody is budging. #UnitedAirlines'
2018-06-19 16:34:45,b'@united can\xe2\x80\x99t you do anything for the people sitting on flight 2178 in Chicago waiting for a pilot. There is no air\xe2\x80\xa6 https://t.co/4yaN1LFukB'
2018-06-19 16:32:30,b'#unitedairlines GET IT TOGETHER \xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9'
2018-06-19 16:12:35,b'RT @UnitedFlyerHD: United B737-9 Max (N37502) arriving at Houston Hobby for the first time a few weeks ago \n#avgeek #maxmonday #boeing #boe\xe2\x80\xa6'
2018-06-19 15:43:00,"b'Finally on a plane home after being in airports for over 24 hours getting bounced around by @united. Stuff happens,\xe2\x80\xa6 https://t.co/3hlKDnfpQn'"
2018-06-19 15:38:56,b'@united it\xe2\x80\x99s sad that #UnitedAirlines has little regard for repeat #Gold customers.  ORD-LHR flight wide open 2 mon\xe2\x80\xa6 https://t.co/LgvsRz0C1R'
2018-06-19 15:26:09,b'RT @UnitedFlyerHD: United B737-9 Max (N37502) arriving at Houston Hobby for the first time a few weeks ago \n#avgeek #maxmonday #boeing #boe\xe2\x80\xa6'
2018-06-19 15:01:31,b'How can #Uber and #UnitedAirlines change their culture? https://t.co/veBVplC6ri via @MITSloan  @courtchilton'
2018-06-19 14:28:31,"b'@united Finally. Got to my hotel by 1130pm. It was the attitude that was rude, uncaring no desire to follow up with\xe2\x80\xa6 https://t.co/QU5NyZhkm7'"
2018-06-19 14:17:54,b'RT @UnitedFlyerHD: United B737-9 Max (N37502) arriving at Houston Hobby for the first time a few weeks ago \n#avgeek #maxmonday #boeing #boe\xe2\x80\xa6'
2018-06-19 14:13:52,"b""Ah yes, the pre-departure beverage. Reliably unreliable, it's become a sign of what may be a good flight experience\xe2\x80\xa6 https://t.co/GayGsV2Cqk"""
2018-06-19 14:07:05,b'#UnitedAirlines #aircanada #unitedairlines #toronto #Canada #pearson @united @AirCanada .. Flying out of Toronto https://t.co/fKc1ttsQ3r'
2018-06-19 12:56:30,b'RT @UnitedFlyerHD: United B737-9 Max (N37502) arriving at Houston Hobby for the first time a few weeks ago \n#avgeek #maxmonday #boeing #boe\xe2\x80\xa6'
2018-06-19 12:11:21,"b'RT @jameel_rush: ""You can\'t allow rules and policies to be so strict that they take away from the customer experience."" \n#UnitedAirlines CE\xe2\x80\xa6'"
2018-06-19 11:58:18,b'RT @Avipeo_com: #United launches #Helicopter #flights between #Manhattan and #Newark \n\nRead this #article as well as other #helicopters #NE\xe2\x80\xa6'
2018-06-19 11:57:13,b'#United launches #Helicopter #flights between #Manhattan and #Newark \n\nRead this #article as well as other\xe2\x80\xa6 https://t.co/CsTGrc2XcD'
2018-06-19 11:26:24,"b'RT @jameel_rush: ""You can\'t allow rules and policies to be so strict that they take away from the customer experience."" \n#UnitedAirlines CE\xe2\x80\xa6'"
2018-06-19 11:07:46,b'RT @UnitedFlyerHD: United B737-9 Max (N37502) arriving at Houston Hobby for the first time a few weeks ago \n#avgeek #maxmonday #boeing #boe\xe2\x80\xa6'
2018-06-19 10:53:28,b'@united Now landing 1.5 hours more delayed because they decided to load more cargo. Meaning trip home will be in ru\xe2\x80\xa6 https://t.co/fDdIvnYRoZ'
2018-06-19 10:51:30,b'Yay flight delays #unitedairlines \xe2\x80\x94 feeling bummed'
2018-06-19 10:42:09,b'@united Another 40 minutes delay because they want to make more money by loading more cargo so all the passengers w\xe2\x80\xa6 https://t.co/X6ENNeYqEQ'
2018-06-19 10:37:24,b'#UnitedAirlines Customer service recommends that you fly 12 hours on a long delayed flight and then wait in line once you land to complain.'
2018-06-19 10:10:13,b'Spending the night at an airport is a real bonding experience. It\xe2\x80\x99s great to link together against a common enemy. #UnitedAirlines'
2018-06-19 09:15:33,b'Never again United airline! Where is my luggage??? #NeverAgain #UnitedAirlines #NeveragainUnited #shitairline https://t.co/PeerdJ8Jce'
2018-06-19 09:11:56,b'#unitedairlines seriously has the worst flight attendants I have ever come across. No complaint about the flight it\xe2\x80\xa6 https://t.co/2DVWuFze2x'
2018-06-19 09:11:10,"b'@united No rebooking required , #UnitedAirlines was trying to board 4 flights through 1 gate, with a broken PA syst\xe2\x80\xa6 https://t.co/hTnG6egmtp'"
2018-06-19 08:46:38,b'RT @UnitedFlyerHD: United B737-9 Max (N37502) arriving at Houston Hobby for the first time a few weeks ago \n#avgeek #maxmonday #boeing #boe\xe2\x80\xa6'
2018-06-19 08:45:40,b'RT @UnitedFlyerHD: United B737-9 Max (N37502) arriving at Houston Hobby for the first time a few weeks ago \n#avgeek #maxmonday #boeing #boe\xe2\x80\xa6'
2018-06-19 08:35:05,b'#unitedairlines - worse #PR #disaster? Check in out! #fashionunited or #fashion vs #united https://t.co/UeGOhciLz0'
2018-06-19 08:27:32,b'RT @UnitedFlyerHD: United B737-9 Max (N37502) arriving at Houston Hobby for the first time a few weeks ago \n#avgeek #maxmonday #boeing #boe\xe2\x80\xa6'
2018-06-19 08:26:54,b'RT @UnitedFlyerHD: United B737-9 Max (N37502) arriving at Houston Hobby for the first time a few weeks ago \n#avgeek #maxmonday #boeing #boe\xe2\x80\xa6'
2018-06-19 08:19:00,b'@zturtlee @united Just another day at #UnitedAirlines #unfriendlyskies #boycottunited'
2018-06-19 08:16:03,b'RT @badairlines_au: So the results are in. The #airline that shows most contempt for its customers is #UnitedAirlines congrats @united\n#tra\xe2\x80\xa6'
2018-06-19 07:52:47,b'RT @badairlines_au: So the results are in. The #airline that shows most contempt for its customers is #UnitedAirlines congrats @united\n#tra\xe2\x80\xa6'
2018-06-19 07:45:42,b'I have to laugh at this boarding pass where the boarding starts at 11:50am and ends at 11:35am. Did The Swiss find\xe2\x80\xa6 https://t.co/JC7R0gqqGr'
2018-06-19 06:57:06,"b'United Airlines cautiously launches Premium Plus on international flights promising a ""new product"" different from\xe2\x80\xa6 https://t.co/qnOlWQbeXI'"
2018-06-19 06:35:06,b'What does #Fashion &amp; #UnitedAirlines have in common ?  \xc2\x85 #Retweet https://t.co/UeGOhciLz0'
2018-06-19 06:32:53,"b""RT @skygoflycom: United Star Alliance 'Queen' #unitedairlines #boeing #747 #queenoftheskies #planespotting #dontgo https://t.co/2THoOMtay3\xe2\x80\xa6"""
2018-06-19 06:23:44,"b'Five hour delay, four hours waiting in line to be told to sleep in the airport and wait fifteen hours for the next\xe2\x80\xa6 https://t.co/1BzN8NtsMI'"
2018-06-19 06:22:11,b'Is it too late to switch my ticket to fly with another airliner or nahhhhh? #UnitedAirlines'
2018-06-19 06:21:19,b'WE\xe2\x80\x99RE WAITING ON THE CAPTAIN TO ARRIVE FROM HIS INBOUND FLIGHT BEFORE WE CAN TAKE OFF\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94 #UnitedAirlines'
2018-06-19 06:19:12,b'Terribly disappointed @united #Unitedairlines #UnitedAirlines https://t.co/fRyu7KCeUO'
2018-06-19 06:16:36,b'RT @BKGnard: #Unitedairlines delayed once again. Can I get one flight out of Boston that leaves on time?'
2018-06-19 05:55:39,b'@KuavoKenny first mistake was using that horrible airline even if it was the cheapest #UnitedAirlines @united'
2018-06-19 05:43:03,b'RT @UnitedFlyerHD: United B737-9 Max (N37502) arriving at Houston Hobby for the first time a few weeks ago \n#avgeek #maxmonday #boeing #boe\xe2\x80\xa6'
2018-06-19 05:25:45,b'#UnitedAirlines SUCKS. I keep saying never again but this time I mean it.'
2018-06-19 05:07:21,b'When @united delays your flight two hours and it\xe2\x80\x99s explanation is \xe2\x80\x9cthey\xe2\x80\x99re coming from Denver\xe2\x80\x9d #airport #UnitedAirlines #delayed'
2018-06-19 05:05:03,b'#MustRead as #UnitedAirlines story applies to #Fashion &amp; #Retail - See why? How? https://t.co/UeGOhciLz0'
2018-06-19 04:44:24,"b""RT @skygoflycom: United Star Alliance 'Queen' #unitedairlines #boeing #747 #queenoftheskies #planespotting #dontgo https://t.co/2THoOMtay3\xe2\x80\xa6"""
2018-06-19 04:33:39,b'I have no idea how I made this flight but St. Christopher was with me today! I\xe2\x80\x99m so happy AND upgraded. #UnitedAirlines'
2018-06-19 04:30:11,b'RT @gwenny454: Currently trapped at the airport. Thanks to @united my flight to stl has been pushed back 4 times!!!! I just want to go home\xe2\x80\xa6'
2018-06-19 04:17:11,b'Currently trapped at the airport. Thanks to @united my flight to stl has been pushed back 4 times!!!! I just want t\xe2\x80\xa6 https://t.co/PUzI4OaQXv'
2018-06-19 04:15:40,b'@united I\xe2\x80\x99m happy to report that my flight into SFO on Saturday was good. \nThe flight crew were polite and courteou\xe2\x80\xa6 https://t.co/PpRi7oFkay'
2018-06-19 04:09:29,b'RT @UnitedFlyerHD: United B767-300ER (N670UA) lifts off Houston IAH 33R for Lima\n#AvGeek #boeing #boeing767 #UnitedAirlines https://t.co/bY\xe2\x80\xa6'
2018-06-19 03:32:46,b'RT @UnitedFlyerHD: United B767-300ER (N670UA) lifts off Houston IAH 33R for Lima\n#AvGeek #boeing #boeing767 #UnitedAirlines https://t.co/bY\xe2\x80\xa6'
2018-06-19 03:21:21,"b'RT @GeminiJets: NEW ARRIVAL! @GeminiJets 1:200-scale @united #UnitedExpress #SkyWestAirlines @embraer ERJ-175 E175 ERJ-175LR E175LR, item G\xe2\x80\xa6'"
2018-06-19 03:15:53,b'#unitedairlines @united Thanks for the dependable transportation to the wedding shower I planned and was host to fo\xe2\x80\xa6 https://t.co/MirTuzh5E3'
2018-06-19 03:03:18,b'RT @UnitedFlyerHD: United B737-9 Max (N37502) arriving at Houston Hobby for the first time a few weeks ago \n#avgeek #maxmonday #boeing #boe\xe2\x80\xa6'
2018-06-19 02:52:15,"b""Sprinkling at O'Hare airport,so #AmericanAirlines cancels flight to Vegas. So I book threw #UnitedAirlines and left\xe2\x80\xa6 https://t.co/lFg9LcsCqN"""
2018-06-19 02:47:02,b'RT @UnitedFlyerHD: United B737-9 Max (N37502) arriving at Houston Hobby for the first time a few weeks ago \n#avgeek #maxmonday #boeing #boe\xe2\x80\xa6'
2018-06-19 02:46:31,"b""RT @skygoflycom: United Star Alliance 'Queen' #unitedairlines #boeing #747 #queenoftheskies #planespotting #dontgo https://t.co/2THoOMtay3\xe2\x80\xa6"""
2018-06-19 02:45:16,"b""United Star Alliance 'Queen' #unitedairlines #boeing #747 #queenoftheskies #planespotting #dontgo\xe2\x80\xa6 https://t.co/9fIq82SQjP"""
2018-06-19 02:40:06,b'RT @UnitedFlyerHD: United B737-9 Max (N37502) arriving at Houston Hobby for the first time a few weeks ago \n#avgeek #maxmonday #boeing #boe\xe2\x80\xa6'
2018-06-19 02:39:14,b'United B737-9 Max (N37502) arriving at Houston Hobby for the first time a few weeks ago \n#avgeek #maxmonday #boeing\xe2\x80\xa6 https://t.co/qrPTA85wwg'
2018-06-19 01:45:55,b'@Cherrybabe10 Did i just see you at the airport? #UnitedAirlines'
2018-06-19 01:38:54,b'United Airlines where are our meal vouchers..? #delayed #stillwaiting #UnitedAirlines #SYDtoSF'
2018-06-19 00:50:41,b'#CustomerService is a joke! Four days to find her bag. #UnitedAirlines https://t.co/V6H2lcGsNk'
2018-06-19 00:30:17,"b'Screenshot of a message convi with #UnitedAirlines  the top is the #CustomerService person, the bottom is me\xe2\x80\xa6 https://t.co/HkoDjfe6eK'"
2018-06-19 00:26:36,b'@UnitedAirHelp EWR to Reagan National over 2 hours!! Hour on tarmac an now we wait again on tarmac in DC! Never fly\xe2\x80\xa6 https://t.co/3oYFDHAuxS'
2018-06-19 00:25:30,"b'@united Apparently the delivery company shows up whenever, load up a bunch of bags and take off.  Also unable to co\xe2\x80\xa6 https://t.co/aDT09Kc0NZ'"
2018-06-19 00:23:10,b'@united Omaha #United agents could not follow up with the local delivery service they use because they don\xe2\x80\x99t know t\xe2\x80\xa6 https://t.co/j793nKWiFH'
2018-06-19 00:19:40,"b'@united End of day 4, no one knows which state my bag is in much less which city. @OMAairport is making a half-hear\xe2\x80\xa6 https://t.co/WiE2d433Kx'"
2018-06-19 00:17:11,b'Come on @united stop with the lies! Find the bag or pay for it! #UnitedAirlines https://t.co/TW0f87cwf1'
2018-06-19 00:12:44,"b'@united Shruti called @OMAairport but the United agent was too busy to talk, Shruti said she\xe2\x80\x99d call me back in 20 m\xe2\x80\xa6 https://t.co/ywwPA6V4kC'"
2018-06-19 00:01:52,b'RT @UnitedFlyerHD: United B767-300ER (N670UA) lifts off Houston IAH 33R for Lima\n#AvGeek #boeing #boeing767 #UnitedAirlines https://t.co/bY\xe2\x80\xa6'
2018-06-19 00:00:33,b'@united Been repeatedly lied to about the status of my bag the last 3 days #UnitedAirlines has told me it was deliv\xe2\x80\xa6 https://t.co/5sq80wJdiz'
2018-06-18 23:57:16,b'RT @UnitedFlyerHD: United B767-300ER (N670UA) lifts off Houston IAH 33R for Lima\n#AvGeek #boeing #boeing767 #UnitedAirlines https://t.co/bY\xe2\x80\xa6'
2018-06-18 23:51:08,b'@united I was the ONLY person checking in at 5 am flying out of Baltimore to Lubbock Friday morning and\xe2\x80\xa6 https://t.co/zEPc00dinQ'
2018-06-18 23:44:02,b'@jimmyfallon Our first day of vacation was yesterday and our United flight was canceled spent all day at the airpor\xe2\x80\xa6 https://t.co/7RLV1irUjo'
2018-06-18 23:35:12,b'#Unitedairlines - Fashion has a lot to learn from it - check it today  #JustDoIt a different way! https://t.co/UeGOhciLz0'
2018-06-18 23:19:18,b'RT @UnitedFlyerHD: United B767-300ER (N670UA) lifts off Houston IAH 33R for Lima\n#AvGeek #boeing #boeing767 #UnitedAirlines https://t.co/bY\xe2\x80\xa6'
2018-06-18 22:14:33,"b'RT @GeminiJets: NEW ARRIVAL! @GeminiJets 1:200-scale @united #UnitedExpress #SkyWestAirlines @embraer ERJ-175 E175 ERJ-175LR E175LR, item G\xe2\x80\xa6'"
2018-06-18 22:09:12,"b'RT @badairlines_au: Classic response from #UnitedAirlines #socialmedia team. Either they bots, idiots, or joking. You choose. https://t.co/\xe2\x80\xa6'"
2018-06-18 22:02:40,"b'RT @badairlines_au: Classic response from #UnitedAirlines #socialmedia team. Either they bots, idiots, or joking. You choose. https://t.co/\xe2\x80\xa6'"
2018-06-18 21:58:38,b'RT @MarcMcIver: #unitedairlines can\xe2\x80\x99t give a straight answer as to why #1780 to YYC is 3 hours delayed. First it\xe2\x80\x99s weather and with three h\xe2\x80\xa6'
2018-06-18 21:57:19,"b'Classic response from #UnitedAirlines #socialmedia team. Either they bots, idiots, or joking. You choose. https://t.co/vHTLxQMUId'"
2018-06-18 21:49:30,b'You know what is more pleasing than flying #United ? #colonoscopies #metoo rapes #gangrape #Trumpsdemeanor\xe2\x80\xa6 https://t.co/0mALBBC4C6'
2018-06-18 21:44:56,b'R.I.P #Queenoftheskies &amp; thank you for taking me &amp; countless others to places  we could only dream of\xf0\x9f\x92\x95\xe2\x80\xa6 https://t.co/UuNhIdyP2X'
2018-06-18 21:44:17,b'When the flight is oversold and they bump you to first class because you basically live on their airplanes. Thanks\xe2\x80\xa6 https://t.co/dqeALVwp9F'
2018-06-18 21:41:10,b'RT @sixmiles_up: A @united Express CRJ 200 operated by SkyWest landing at @slcairport \n\n#UnitedAirlines #unitedexpress #crj200 #skywest #av\xe2\x80\xa6'
2018-06-18 21:26:54,b'#unitedairlines all about money not about customers. You charge a f..cking fortune and still keep the air off on th\xe2\x80\xa6 https://t.co/1QsLLjNGS7'
2018-06-18 21:23:48,b'#unitedairlines it is 100 degrees out and we are sitting inside a metal tube where it is at least 120 degrees. On g\xe2\x80\xa6 https://t.co/X8loheci8j'
2018-06-18 21:03:21,"b'With the 2018 season flying back home, we are on our travels to meet clients planning for 2019. 6 days of incredibl\xe2\x80\xa6 https://t.co/5CsGATooWA'"
2018-06-18 21:02:32,b'Been a long time coming... \xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x8e\x8a\xf0\x9f\x8e\x82 #20years #UnitedAirlines'
2018-06-18 21:00:25,b'Another beautiful sunrise at AVP!\xf0\x9f\x98\x8d\n\nThank you for the \xf0\x9f\x93\xb8 Amanda Thomas!\n\n#sunrise #morningflight #united\xe2\x80\xa6 https://t.co/MzqpQtee3v'
2018-06-18 20:48:40,b'A monument to inefficiency and poor customer service #UnitedAirlines https://t.co/7PsdJYb6wS'
2018-06-18 20:31:15,b'@united @EWRairport @united 1) do any of your planes actually work and 2) do you have any regard for your customers\xe2\x80\xa6 https://t.co/eDWcXQX3zs'
2018-06-18 20:09:31,b'On the tarmac at #SFO for over an hour on @united. Not allowed to use the bathroom. #UnitedAirlines no bueno'
2018-06-18 19:56:25,b'@united @Google @amazon @fitbit How about introducing leaving on time? Stuck on the tarmac at SFO....again #UnitedAirlines'
2018-06-18 19:54:22,"b'Stuck on the tarmac AGAIN  on a @united flight. Every time this happens, I think \xe2\x80\x9cnever again.\xe2\x80\x9d Dead dogs, passenge\xe2\x80\xa6 https://t.co/U23kj8uwGa'"
2018-06-18 19:09:51,b'@united  spent multiple hours on phone with @united over what should be a simple issue. Their booking agent made a\xe2\x80\xa6 https://t.co/sMizjqlERP'
2018-06-18 18:28:07,b'Thank you #SiriusXM radio #JetBlue and #UnitedAirlines for playing my songs #AintNoSaint and #GiveYouHell in your i\xe2\x80\xa6 https://t.co/47IAnpC450'
2018-06-18 17:35:17,b'NEW ARRIVAL! @GeminiJets 1:200-scale @united #UnitedExpress #SkyWestAirlines @embraer ERJ-175 E175 ERJ-175LR E175LR\xe2\x80\xa6 https://t.co/OO2tdZzTpB'
